Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB  DEBUG
    1958        3    42122    99.8%           25      37966  (44083 42122 41963 41960)
    1776        4    28115    99.8%           25      38077  (29895 28115 28007 28003)
    2658        0    13024   100.0%           25      38131  (15682 13024 12941 12941)
    1603        0    11803   100.0%           25      38176  (13406 11803 11759 11759)
    1921        3    42689    99.8%           25      38346  (44613 42689 42526 42523)
    1787        4    28336    99.8%           25      38460  (30127 28336 28230 28226)
    2675        2    13531    99.9%           25      38517  (16208 13531 13450 13448)
    1597        0    10011   100.0%           25      38554  (11608 10011 9974 9974)
    1929        7    41888    99.6%           25      38722  (43824 41888 41733 41726)
    1822        4    31420    99.8%           25      38847  (33246 31420 31301 31297)
    1669        3    13327    99.8%           25      38903  (14999 13327 13276 13273)
    2585        0     3646   100.0%           25      38917  (6231 3646 3597 3602)
    1822        3    35365    99.8%           25      39056  (37190 35365 35232 35229)
    1806        4    28647    99.8%           25      39172  (30457 28647 28540 28536)
    1795        3    27329    99.8%           25      39280  (29127 27329 27223 27220)
    2572        0     2958   100.0%           25      39293  (5530 2958 2913 2930)
    1756        3    27205    99.8%           25      39400  (28964 27205 27104 27101)
    1904        4    38997    99.8%           25      39555  (40905 38997 38850 38846)
    1833        2    17027    99.9%           25      39624  (18862 17027 16956 16954)
    2534        0    13120   100.0%           25      39677  (15654 13120 13043 13043)
    1631        0    11852   100.0%           25      39722  (13483 11852 11810 11811)
    1888        3    41147    99.8%           25      39887  (43038 41147 40991 40988)
    1803        0    28340   100.0%           25      39999  (30143 28340 28232 28232)
    2689        6    15945    99.8%           25      40063  (18640 15945 15853 15847)
    1627        0    10774   100.0%           25      40105  (12401 10774 10734 10734)
    1901        3    42377    99.8%           25      40272  (44281 42377 42216 42213)
    1694        0    21124   100.0%           25      40365  (22818 21124 21042 21042)
    1862        4    20001    99.8%           25      40448  (21867 20001 19921 19917)
    2405        0     2233   100.0%           25      40457  (4638 2233 2197 2200)
    1804        6    29000    99.7%           25      40571  (30810 29000 28895 28889)
    1808        4    31427    99.8%           25      40699  (33239 31427 31309 31305)
    1729        3    20871    99.8%           25      40784  (22603 20871 20791 20788)
    2680        0    13030   100.0%           25      40836  (15710 13030 12947 12950)
    1595        0     9753   100.0%           25      40873  (11348 9753 9716 9716)
    1900        6    42892    99.7%           25      41043  (44798 42892 42732 42726)
    1802        3    27250    99.8%           25      41152  (29055 27250 27147 27144)
    1708        1    16369    99.9%           25      41222  (18078 16369 16303 16302)
    1600        4     5665    99.8%           25      41244  (7269 5665 5634 5630)
    1875        3    38790    99.8%           25      41396  (40668 38790 38644 38641)
    1815        4    31917    99.8%           25      41524  (33736 31917 31796 31792)
    1713        0    20984   100.0%           25      41607  (22697 20984 20892 20892)
    2428        0     4654   100.0%           25      41625  (7082 4654 4612 4614)
    1848        3    34459    99.8%           25      41761  (36310 34459 34329 34326)
    1815        4    32870    99.8%           25      41894  (34689 32870 32747 32743)
    1867        4    19296    99.8%           25      41972  (21167 19296 19218 19214)
    2492        0     5594   100.0%           25      41994  (8086 5594 5546 5547)
    1682        3    20273    99.8%           25      42073  (21958 20273 20200 20197)
    1915        4    40199    99.8%           25      42233  (42118 40199 40048 40044)
    1803        3    27963    99.8%           25      42346  (29769 27963 27856 27853)
    2605        0     8308   100.0%           25      42381  (10913 8308 8241 8251)
    1641        6    17198    99.6%           25      42447  (18845 17198 17139 17133)
    1892        3    40718    99.8%           25      42608  (42613 40718 40563 40560)
    1768        3    27370    99.8%           25      42719  (29141 27370 27265 27262)
    2644        0    11816   100.0%           25      42768  (14460 11816 11748 11753)
    1557        2     4368    99.9%           25      42784  (5927 4368 4351 4349)
    1831        6    36527    99.7%           25      42927  (38364 36527 36392 36386)
    1786        0    25259   100.0%           25      43031  (27045 25259 25163 25163)
    1804        2    27763    99.9%           25      43142  (29569 27763 27655 27653)
    2631        0     2778   100.0%           26      43155  (5409 2778 2731 2734)
    1733        3    25918    99.8%           26      43257  (27654 25918 25822 25819)
    1894        3    37147    99.8%           26      43405  (39044 37147 37008 37005)
    1778        4    26935    99.8%           26      43514  (28717 26935 26832 26828)
    2596        0     6357   100.0%           26      43541  (8953 6357 6302 6305)
    1673        3    18215    99.8%           26      43611  (19891 18215 18150 18147)
    1876        4    38344    99.8%           26      43765  (40224 38344 38199 38195)
    1756        3    27815    99.8%           26      43878  (29574 27815 27709 27706)
    2691        1    12249   100.0%           26      43927  (14941 12249 12173 12172)
    1600        0    10777   100.0%           26      43968  (12377 10777 10738 10738)
    1917        3    42558    99.8%           26      44137  (44478 42558 42396 42393)
    1691        4    19989    99.8%           26      44217  (21684 19989 19914 19910)
    1777        6    23031    99.7%           26      44312  (24814 23031 22944 22938)
    2554        0     3390   100.0%           26      44325  (5944 3390 3343 3346)
    1841        3    35451    99.8%           26      44465  (37295 35451 35317 35314)
    1862        4    34223    99.8%           26      44602  (36089 34223 34094 34090)
    1896        4    22983    99.8%           26      44694  (24883 22983 22889 22885)
    2435        3     3692    99.9%           26      44709  (6130 3692 3654 3651)
    1769        3    31314    99.8%           26      44832  (33086 31314 31196 31193)
    1884        4    36426    99.8%           26      44978  (38314 36426 36288 36284)
    1694        0    19894   100.0%           26      45057  (21588 19894 19815 19816)
    2633        0     6623   100.0%           26      45085  (9256 6623 6568 6569)
    1674        0    18736   100.0%           26      45158  (20410 18736 18667 18667)
    1869        3    36208    99.8%           26      45303  (38080 36208 36071 36068)
    1814        3    30705    99.8%           26      45427  (32522 30705 30587 30584)
    2648        0    10896   100.0%           26      45472  (13544 10896 10819 10833)
    1673        0    17966   100.0%           26      45541  (19639 17966 17899 17899)
    1889        6    39292    99.7%           26      45698  (41187 39292 39147 39141)
    1690        0    21119   100.0%           26      45784  (22809 21119 21036 21036)
    1717        3    18123    99.8%           26      45859  (19843 18123 18053 18050)
    2569        0     3898   100.0%           26      45873  (6467 3898 3852 3855)
    1833        2    37428    99.9%           26      46018  (39263 37428 37290 37288)
    1812        4    32508    99.8%           26      46153  (34324 32508 32386 32382)
    1748        6    22560    99.7%           26      46243  (24314 22560 22476 22470)
    2539        0      393   100.0%           26      46245  (2932 393 356 361)
    1722        3    24114    99.8%           26      46339  (25839 24114 24025 24022)
    1880        4    39971    99.8%           26      46500  (41855 39971 39821 39817)
    1758        3    24616    99.8%           26      46598  (26377 24616 24521 24518)
    2629        1     8114   100.0%           26      46632  (10744 8114 8050 8049)
    1663        0    16416   100.0%           26      46696  (18079 16416 16354 16354)
    1952        4    41164    99.8%           26      46860  (43120 41164 41008 41004)
    1710        0    21603   100.0%           26      46948  (23313 21603 21518 21518)
    2558        0    17247   100.0%           26      47018  (19805 17247 17160 17161)
    1707        2     6692    99.9%           26      47043  (8401 6692 6656 6654)
    1933        6    40334    99.7%           26      47201  (42273 40334 40185 40179)
    1843        1    29084    99.9%           26      47319  (30928 29084 28971 28970)
    2440        0    20456   100.0%           26      47399  (22896 20456 20357 20358)
    1891        8     8166    99.6%           26      47433  (10065 8166 8122 8114)
    1890        6    41350    99.7%           26      47595  (43246 41350 41197 41191)
