Counting cache functions... Output every 1 seconds.
    HITS   MISSES  DIRTIES    RATIO   BUFFERS_MB   CACHE_MB  DEBUG
    1122        0        0   100.0%            5       1458  (1122 0 0 0)
    1113        0        0   100.0%            5       1458  (1113 0 0 0)
    1119        0        0   100.0%            5       1458  (1119 0 0 0)
    1123        0        0   100.0%            5       1458  (1123 0 0 0)
    1559        0        0   100.0%            5       1458  (1559 0 0 0)
    1158        0        0   100.0%            5       1458  (1158 0 0 0)
    1113        0        0   100.0%            5       1458  (1113 0 0 0)
    1123        1        1    99.9%            5       1458  (1125 1 2 1)
    1559        0        0   100.0%            5       1458  (1559 0 0 0)
    1127        0        0   100.0%            5       1458  (1127 0 0 0)
    1528        0        0   100.0%            5       1458  (1528 0 0 0)
    1127        0        0   100.0%            5       1458  (1127 0 0 0)
    1521        0        0   100.0%            5       1458  (1521 0 0 0)
    1127        0        0   100.0%            5       1458  (1127 0 0 0)
    1113        0        0   100.0%            5       1458  (1113 0 0 0)
    1146        0        0   100.0%            5       1458  (1146 0 0 0)
    1124        0        0   100.0%            5       1458  (1124 0 0 0)
    1528        0        0   100.0%            5       1458  (1528 0 0 0)
    1523        0        0   100.0%            5       1458  (1523 0 0 0)
    1116        0        0   100.0%            5       1458  (1116 0 0 0)
    1502        0        0   100.0%            5       1458  (1502 0 0 0)
    1512        0        0   100.0%            5       1458  (1512 0 0 0)
    1528        0        0   100.0%            5       1458  (1528 0 0 0)
    1514        0        0   100.0%            5       1458  (1514 0 0 0)
    1119        0        5   100.0%            5       1458  (1124 5 2 4)
    1535        0        0   100.0%            5       1458  (1535 0 0 0)
    1525        0        0   100.0%            5       1458  (1525 0 0 0)
    1133        0        0   100.0%            5       1458  (1133 0 0 0)
    1523        0        0   100.0%            5       1458  (1523 0 0 0)
    1535        0        0   100.0%            5       1458  (1535 0 0 0)
    1535        0        0   100.0%            5       1458  (1535 0 0 0)
    1547        0        0   100.0%            5       1458  (1547 0 0 0)
    1511        0        0   100.0%            5       1458  (1511 0 0 0)
    1511        0        0   100.0%            5       1458  (1511 0 0 0)
    1146        0        0   100.0%            5       1458  (1146 0 0 0)
    1559        0        0   100.0%            5       1458  (1559 0 0 0)
    1124        0        0   100.0%            5       1458  (1124 0 0 0)
    1120        0        0   100.0%            5       1458  (1120 0 0 0)
    1521        0        0   100.0%            5       1458  (1521 0 0 0)
    1520        0        0   100.0%            5       1458  (1520 0 0 0)
    1521        0        0   100.0%            5       1458  (1521 0 0 0)
    1511        0        0   100.0%            5       1458  (1511 0 0 0)
    1534        0        0   100.0%            5       1458  (1534 0 0 0)
    1514        0        0   100.0%            5       1458  (1514 0 0 0)
    1113        0        0   100.0%            5       1458  (1113 0 0 0)
    1127        0        0   100.0%            5       1458  (1127 0 0 0)
    1122        0        0   100.0%            5       1458  (1122 0 0 0)
    1120        0        0   100.0%            5       1458  (1120 0 0 0)
    1138        0       15   100.0%            5       1458  (1153 15 1 2)
    1135        0       16   100.0%            5       1458  (1151 16 0 0)
    1120        0        0   100.0%            5       1458  (1120 0 0 0)
    1126        0        0   100.0%            5       1458  (1126 0 0 0)
    1146        0        0   100.0%            5       1458  (1146 0 0 0)
    1119        0        0   100.0%            5       1458  (1119 0 0 0)
    1514        0        0   100.0%            5       1458  (1514 0 0 0)
    1134        0        0   100.0%            5       1458  (1134 0 0 0)
    1534        0        0   100.0%            5       1458  (1534 0 0 0)
    1113        0        0   100.0%            5       1458  (1113 0 0 0)
    1127        0        0   100.0%            5       1458  (1127 0 0 0)
    1158        0        0   100.0%            5       1458  (1158 0 0 0)
    1509        0        0   100.0%            5       1458  (1509 0 0 0)
    1521        0        0   100.0%            5       1458  (1521 0 0 0)
    1524        0        0   100.0%            5       1458  (1524 0 0 0)
    1547        0        0   100.0%            5       1458  (1547 0 0 0)
    1535        0        0   100.0%            5       1458  (1535 0 0 0)
    1523        0        0   100.0%            5       1458  (1523 0 0 0)
    1528        0        0   100.0%            5       1458  (1528 0 0 0)
    1526        0        0   100.0%            5       1458  (1526 0 0 0)
    1113        0        0   100.0%            5       1458  (1113 0 0 0)
    1127        0        0   100.0%            5       1458  (1127 0 0 0)
    1127        0        0   100.0%            5       1458  (1127 0 0 0)
    1133        0        0   100.0%            5       1458  (1133 0 0 0)
    1122        0        0   100.0%            5       1458  (1122 0 0 0)
    1119        0        0   100.0%            5       1458  (1119 0 0 0)
    1113        0        0   100.0%            5       1458  (1113 0 0 0)
    1528        0        0   100.0%            5       1458  (1528 0 0 0)
    1526        0        0   100.0%            5       1458  (1526 0 0 0)
    1122        0        0   100.0%            5       1458  (1122 0 0 0)
    1122        0        0   100.0%            5       1458  (1122 0 0 0)
    1538        0        0   100.0%            5       1458  (1538 0 0 0)
    1528        0        0   100.0%            5       1458  (1528 0 0 0)
    1520        0        0   100.0%            5       1458  (1520 0 0 0)
    1530        0        0   100.0%            5       1458  (1530 0 0 0)
    1507        0        0   100.0%            5       1458  (1507 0 0 0)
    1521        0        0   100.0%            5       1458  (1521 0 0 0)
    1517        0        0   100.0%            5       1458  (1517 0 0 0)
    1518        2        1    99.9%            5       1458  (1521 1 2 0)
    1514        0        0   100.0%            5       1458  (1514 0 0 0)
    2333        0        0   100.0%            5       1458  (2333 0 0 0)
    1120        0        0   100.0%            5       1458  (1120 0 0 0)
    1511        0        0   100.0%            5       1458  (1511 0 0 0)
    1520        0        0   100.0%            5       1458  (1520 0 0 0)
    1118        0        0   100.0%            5       1458  (1118 0 0 0)
    1131        0        0   100.0%            5       1458  (1131 0 0 0)
    1520        0        0   100.0%            5       1458  (1520 0 0 0)
    1530        0        0   100.0%            5       1458  (1530 0 0 0)
    1528        0        0   100.0%            5       1458  (1528 0 0 0)
    1524        0        0   100.0%            5       1458  (1524 0 0 0)
    1127        0        0   100.0%            5       1458  (1127 0 0 0)
    1528        0        0   100.0%            5       1458  (1528 0 0 0)
    1559        0        0   100.0%            5       1458  (1559 0 0 0)
   55971      235        6    99.6%            5       1459  (56212 6 237 2)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1517        0        0   100.0%            5       1459  (1517 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1530        0        0   100.0%            5       1459  (1530 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1530        0        0   100.0%            5       1459  (1530 0 0 0)
    1503        0        0   100.0%            5       1459  (1503 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1524        0        0   100.0%            5       1459  (1524 0 0 0)
    1507        0        0   100.0%            5       1459  (1507 0 0 0)
    1531        0        0   100.0%            5       1459  (1531 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1519        0        0   100.0%            5       1459  (1519 0 0 0)
    2314        0        0   100.0%            5       1459  (2314 0 0 0)
    1543        0        0   100.0%            5       1459  (1543 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1510        0        0   100.0%            5       1459  (1510 0 0 0)
    1555        0        0   100.0%            5       1459  (1555 0 0 0)
    1516        0        0   100.0%            5       1459  (1516 0 0 0)
